780171,-4419,-1784,-4596,-319,-6568,7303,44.67
780191,-4179,-1924,-4560,-138,-6642,7762,44.67
780211,-4007,-1740,-4376,44,-6477,8046,44.58
780231,-3951,-1576,-4468,302,-6320,8180,44.72
780251,-3503,-1576,-4552,551,-6148,8364,44.86
780271,-3263,-1416,-4732,609,-5843,8435,44.67
780291,-2931,-1428,-5084,620,-5551,8465,44.48
780311,-2315,-1368,-5392,822,-5108,8322,44.58
780331,-1927,-1604,-5596,1091,-4337,7964,44.58
780351,-1851,-1772,-5956,1313,-3441,7298,44.58
780371,-1487,-2020,-6160,1529,-2446,6619,44.67
780391,-1291,-2404,-6692,1892,-1351,5624,44.81
780411,-1239,-2860,-6932,2538,289,4466,44.58
780431,-2495,-2528,-6652,3120,2106,2685,44.72
780451,-3023,-2292,-5736,2403,2962,674,44.58
780471,-2603,-2364,-5484,1066,3316,-998,44.53
780491,-1987,-2764,-6500,787,3534,-1979,44.81
780511,-1811,-2716,-6880,1341,3686,-2675,44.58
780531,-1855,-2152,-6500,2191,4017,-3440,44.67
780551,-2775,-1268,-5296,2859,4620,-4384,44.53
780571,-3723,-472,-4664,3450,5435,-5788,44.58
780591,-4791,112,-4396,3529,5960,-6669,44.58
780611,-5899,1276,-4244,3345,6302,-7142,44.81
780631,-6775,1520,-4420,3122,5739,-7149,44.86
780651,-6175,1212,-4508,3188,5394,-6644,44.53
780671,-5687,1220,-4456,3279,5149,-6197,44.91
780691,-5419,1500,-4280,3149,5211,-6150,44.53
780711,-5351,1268,-4484,2665,5233,-6791,44.67
780731,-5099,852,-4844,2331,5165,-7707,44.58
780751,-4499,452,-5244,2470,5102,-8182,44.81
780771,-3879,56,-5496,2998,4974,-8393,44.58
780791,-3327,-272,-5756,3608,5138,-8312,44.72
780811,-3147,-108,-5736,4245,5123,-8054,44.81
780831,-3267,-56,-5680,4357,5105,-7917,44.67
780851,-3231,-100,-5684,4117,4808,-7902,44.81
780871,-3111,-312,-5508,3823,4628,-7756,44.81
780891,-3423,-176,-5580,3452,4249,-7665,44.72
780911,-4023,-416,-5572,3087,3862,-7452,44.58
780931,-4447,-184,-5520,2851,3293,-7263,44.58
780951,-4291,-64,-5372,2527,2572,-6734,44.67
780971,-4167,-156,-4960,2472,2154,-5812,44.58
780991,-3719,-56,-4504,2451,1288,-4475,44.58
781011,-2799,48,-4176,2588,576,-2613,44.48
781031,-2271,384,-3836,2501,-27,-501,44.53
781051,-2059,336,-2964,1665,-775,1576,44.67
781071,-2943,792,-2616,903,-1459,3508,44.81
781091,-4227,552,-2740,72,-2415,5041,44.72
781111,-5507,-116,-2932,-554,-3943,6317,44.72
781131,-5951,-92,-2900,-858,-5528,7349,44.58
781151,-5883,-480,-3016,-878,-7372,8394,44.72
781171,-5111,-512,-2836,-900,-8191,9402,44.58
