mac_timestamp,esp32_ms,ax,ay,az,gx,gy,gz
1778268766.9392,252462,-4.56,3.71,6.50,-2.69,0.65,0.71
1778268766.940352,252484,-4.58,3.75,6.55,-2.14,0.71,1.00
1778268766.941409,252506,-4.60,3.66,6.50,-1.82,0.83,0.96
1778268766.994941,252528,-4.55,3.81,6.57,-2.11,0.83,0.90
1778268766.996653,252550,-4.57,3.73,6.51,-2.54,0.64,0.85
1778268767.0554857,252572,-4.61,3.67,6.46,-2.66,0.73,0.89
1778268767.1157827,252594,-4.57,3.64,6.48,-2.25,0.73,0.95
1778268767.1179132,252616,-4.58,3.73,6.42,-2.31,0.58,0.95
1778268767.1188707,252638,-4.55,3.71,6.51,-2.44,0.53,0.92
1778268767.1198585,252660,-4.63,3.71,6.43,-2.02,0.70,0.92
1778268767.1206045,252682,-4.60,3.69,6.50,-1.96,0.59,0.92
1778268767.175829,252704,-4.59,3.74,6.48,-1.90,0.56,0.79
1778268767.1773868,252726,-4.61,3.70,6.40,-2.02,0.82,0.87
1778268767.25479,252748,-4.60,3.69,6.46,-2.13,0.85,0.81
1778268767.2561798,252770,-4.58,3.72,6.39,-2.79,0.82,0.69
1778268767.2571597,252792,-4.58,3.71,6.50,-2.63,0.82,0.99
1778268767.3029945,252814,-4.62,3.66,6.44,-2.76,0.87,0.81
1778268767.3057902,252836,-4.58,3.77,6.57,-2.18,0.77,0.92
1778268767.3065856,252858,-4.57,3.68,6.46,-2.02,0.61,0.92
1778268767.3565936,252880,-4.63,3.72,6.51,-2.06,0.71,0.82
1778268767.3578053,252902,-4.60,3.68,6.46,-1.85,0.76,0.95
1778268767.3585632,252924,-4.67,3.64,6.48,-1.81,0.57,0.94
1778268767.4167595,252946,-4.63,3.78,6.47,-1.80,0.61,0.96
1778268767.418266,252968,-4.62,3.71,6.52,-2.24,0.82,0.89
1778268767.4755163,252990,-4.60,3.69,6.55,-2.36,0.88,0.81
1778268767.47764,253012,-4.56,3.75,6.48,-2.76,0.73,0.75
1778268767.4786322,253034,-4.59,3.71,6.53,-2.34,0.70,0.76
1778268767.5361056,253056,-4.59,3.71,6.50,-2.32,0.68,0.89
1778268767.5376315,253078,-4.56,3.67,6.51,-2.24,0.68,1.03
1778268767.5387008,253100,-4.64,3.68,6.51,-1.82,0.64,1.02
1778268767.6005936,253122,-4.56,3.73,6.51,-1.79,0.66,1.08
1778268767.60227,253144,-4.59,3.74,6.44,-2.14,0.50,0.81
1778268767.6555152,253166,-4.63,3.71,6.45,-2.11,0.78,0.75
1778268767.6567454,253188,-4.60,3.68,6.51,-2.46,0.78,0.71
1778268767.6574118,253210,-4.57,3.71,6.44,-2.62,0.59,0.79
1778268767.7232769,253232,-4.58,3.71,6.51,-2.39,0.72,0.64
1778268767.725161,253254,-4.58,3.67,6.55,-2.77,0.82,0.78
1778268767.7260556,253276,-4.60,3.67,6.45,-2.47,0.65,0.89
1778268767.7756639,253298,-4.60,3.65,6.39,-1.85,0.84,1.08
1778268767.7771277,253320,-4.56,3.70,6.55,-1.69,0.87,0.89
1778268767.7780452,253342,-4.57,3.66,6.46,-1.72,0.92,0.86
1778268767.8376565,253364,-4.66,3.74,6.47,-2.48,0.75,0.79
1778268767.8395636,253386,-4.59,3.67,6.51,-2.30,0.61,1.05
1778268767.8960476,253408,-4.58,3.73,6.42,-1.96,0.67,1.02
1778268767.897542,253430,-4.62,3.64,6.45,-2.22,0.58,0.94
1778268767.8981478,253452,-4.56,3.69,6.51,-1.95,0.50,0.79
1778268767.9544947,253474,-4.58,3.68,6.57,-1.79,0.75,0.68
1778268767.9553847,253496,-4.60,3.72,6.45,-1.97,0.68,0.84
1778268767.9564466,253518,-4.60,3.71,6.51,-2.83,0.68,0.75
1778268768.0161796,253540,-4.56,3.73,6.47,-2.82,0.80,0.71
1778268768.017718,253562,-4.56,3.71,6.40,-2.56,0.65,0.89
1778268768.018549,253584,-4.59,3.73,6.45,-1.66,0.56,0.71
1778268768.0746734,253606,-4.60,3.70,6.46,-1.69,0.65,0.90
1778268768.0757964,253628,-4.61,3.76,6.50,-1.68,0.79,1.01
1778268768.1352234,253650,-4.62,3.72,6.43,-1.96,0.56,0.87
1778268768.1364107,253672,-4.56,3.70,6.46,-1.85,0.56,0.89
1778268768.1372738,253694,-4.54,3.68,6.45,-1.90,0.65,0.90
1778268768.2036908,253716,-4.59,3.71,6.55,-2.48,0.55,0.61
1778268768.20503,253738,-4.60,3.75,6.52,-2.92,0.80,0.85
1778268768.2061045,253760,-4.62,3.73,6.51,-2.33,0.70,0.91
1778268768.2555354,253782,-4.59,3.69,6.53,-2.25,0.73,0.84
1778268768.2568402,253804,-4.56,3.67,6.49,-1.80,0.69,0.87
1778268768.3159585,253826,-4.56,3.71,6.51,-1.63,0.69,0.93
1778268768.3174021,253848,-4.59,3.70,6.51,-1.71,0.69,0.90
1778268768.3184228,253870,-4.64,3.70,6.45,-2.18,0.77,0.78
1778268768.376257,253892,-4.62,3.75,6.54,-2.07,0.57,0.89
1778268768.3774962,253914,-4.60,3.67,6.43,-2.27,0.63,0.75
1778268768.3782947,253936,-4.59,3.68,6.52,-2.80,0.65,0.83
1778268768.4370584,253958,-4.59,3.72,6.51,-2.90,0.65,0.82
1778268768.438404,253980,-4.61,3.66,6.51,-1.91,0.49,0.87
1778268768.4394248,254002,-4.56,3.66,6.44,-1.87,0.69,0.87
1778268768.4988062,254024,-4.58,3.68,6.51,-2.02,0.77,0.79
1778268768.5002763,254046,-4.64,3.69,6.49,-2.18,0.85,0.66
1778268768.5639157,254068,-4.55,3.66,6.47,-2.36,0.53,0.80
1778268768.6160064,254090,-4.61,3.67,6.48,-2.42,0.59,0.95
1778268768.6185856,254112,-4.59,3.70,6.46,-2.79,0.73,0.60
1778268768.6196203,254134,-4.62,3.69,6.45,-2.85,0.82,0.82
1778268768.620688,254156,-4.61,3.67,6.50,-2.37,0.73,0.84
1778268768.62145,254178,-4.58,3.73,6.48,-1.90,0.69,1.05
1778268768.6770701,254200,-4.60,3.72,6.47,-1.84,0.55,0.97
1778268768.6794772,254222,-4.63,3.70,6.43,-1.78,0.55,0.91
1778268768.6810875,254244,-4.58,3.73,6.44,-2.10,0.61,0.82
1778268768.7360427,254266,-4.63,3.76,6.45,-1.81,0.51,1.06
1778268768.7375388,254288,-4.59,3.71,6.50,-1.84,0.62,1.00
1778268768.7977734,254310,-4.56,3.66,6.45,-2.08,0.66,0.86
1778268768.7990746,254332,-4.62,3.64,6.53,-2.16,0.68,0.89
1778268768.800211,254354,-4.59,3.72,6.47,-2.71,0.81,0.62
1778268768.855813,254376,-4.56,3.71,6.43,-2.87,0.76,0.69
1778268768.8576367,254398,-4.60,3.67,6.48,-1.83,0.69,0.92
1778268768.8586473,254420,-4.60,3.69,6.48,-1.98,0.76,1.00
1778268768.9157524,254442,-4.65,3.75,6.47,-2.54,0.60,0.85
1778268768.9173603,254464,-4.61,3.73,6.58,-2.81,0.56,0.66
1778268768.975286,254486,-4.62,3.73,6.49,-2.81,0.71,0.85
1778268768.978122,254508,-4.54,3.74,6.52,-2.92,0.60,0.87
1778268768.9791832,254530,-4.54,3.71,6.44,-2.73,0.73,0.85
1778268769.0351949,254552,-4.58,3.73,6.47,-1.99,0.66,0.89
1778268769.0366411,254574,-4.63,3.73,6.45,-1.87,0.65,1.00
1778268769.0374887,254596,-4.57,3.71,6.42,-1.98,0.65,0.89
1778268769.0950952,254618,-4.57,3.70,6.48,-2.02,0.69,0.87
1778268769.0965362,254640,-4.60,3.69,6.46,-2.68,0.76,0.59
1778268769.0975,254662,-4.61,3.71,6.49,-2.26,0.71,0.72
1778268769.15782,254684,-4.56,3.68,6.48,-2.53,0.76,0.74
1778268769.1598673,254706,-4.62,3.68,6.52,-2.07,0.67,0.91
1778268769.2157393,254728,-4.60,3.70,6.55,-1.73,0.74,1.09
1778268769.2169495,254750,-4.56,3.64,6.48,-2.00,0.73,0.79
1778268769.217643,254772,-4.57,3.68,6.46,-2.31,0.67,0.82
1778268769.2776778,254794,-4.59,3.72,6.44,-2.47,0.85,0.77
1778268769.279974,254816,-4.56,3.71,6.45,-2.92,0.68,0.62
1778268769.281701,254838,-4.58,3.72,6.46,-2.89,0.68,0.63
1778268769.3390186,254860,-4.54,3.72,6.35,-2.88,0.63,0.88
1778268769.3403974,254882,-4.61,3.75,6.44,-2.95,0.69,0.74
1778268769.3413374,254904,-4.57,3.76,6.44,-2.37,0.70,0.91
1778268769.3955674,254926,-4.56,3.67,6.43,-2.19,0.55,0.91
1778268769.4547112,254948,-4.58,3.68,6.51,-1.76,0.59,0.79
1778268769.4558249,254970,-4.61,3.71,6.52,-1.73,0.61,0.90
1778268769.4574728,254992,-4.56,3.71,6.49,-1.79,0.70,0.92
1778268769.458419,255014,-4.59,3.73,6.50,-2.44,0.67,0.81
1778268769.515577,255036,-4.62,3.70,6.50,-2.15,0.68,0.62
1778268769.5170207,255058,-4.61,3.73,6.48,-2.32,0.70,0.77
1778268769.5176795,255080,-4.58,3.70,6.41,-2.53,0.79,0.77
1778268769.5757105,255102,-4.62,3.71,6.56,-2.72,0.83,0.77
1778268769.5772195,255124,-4.58,3.72,6.48,-2.89,0.63,0.86
1778268769.635137,255146,-4.58,3.70,6.50,-2.20,0.56,0.93
1778268769.6362667,255168,-4.60,3.70,6.41,-1.89,0.53,0.91
1778268769.6374097,255190,-4.57,3.70,6.51,-1.88,0.63,0.85
1778268769.6958082,255212,-4.61,3.71,6.44,-1.83,0.53,0.98
1778268769.6971562,255234,-4.58,3.66,6.49,-1.84,0.69,0.98
