1239791,15517,1840,1300,5301,607,1633,44.67
1239811,17285,7080,892,2695,-1505,6087,44.53
1239831,17385,5872,-456,-5643,-4509,8217,44.48
1239851,15577,6636,476,-6346,-4728,8827,44.29
1239871,13125,9328,2288,-13497,-6527,9651,44.29
1239891,9837,7352,1880,-18195,-11429,11821,44.06
1239911,5649,6420,5160,-16313,-15990,14429,44.48
1239931,613,10788,16216,-17943,-16317,14141,44.48
1239951,-10819,16532,22160,-24475,-16169,11612,44.34
1239971,-17371,12288,17920,-29698,-13627,9269,44.29
1239991,-15759,8324,11868,-23798,-14247,6509,44.20
1240011,-10703,5268,7652,-9533,-14504,4091,44.58
1240031,-6143,2008,5796,3304,-14344,4899,44.34
1240051,-3775,3156,5368,10533,-12151,6516,44.39
1240071,-687,2648,3696,13391,-9554,5786,44.48
1240091,3733,1732,1140,12523,-7954,4613,44.20
1240111,7233,-1704,-2088,16324,-6598,7699,44.29
1240131,9345,-2728,-4096,19552,-6248,7819,44.01
1240151,11757,-2088,-7124,16431,-2710,9222,44.48
1240171,11689,-4488,-9792,15841,-1769,10102,44.48
1240191,11437,-5584,-11024,19545,-703,8268,44.48
1240211,9933,-4064,-10368,22810,-298,6975,44.34
1240231,8325,-4280,-7500,21142,-1133,4217,44.34
1240251,7945,-3216,-6012,15126,-2118,780,44.39
1240271,7221,-3392,-5892,10439,-1966,-4233,44.01
1240291,5517,-944,-2872,6188,1263,-10313,44.53
1240311,1793,2048,2004,1295,5383,-16652,44.20
1240331,-3643,8124,8432,-1901,10059,-23958,44.29
1240351,-11315,16936,18204,-5085,14030,-30108,44.29
1240371,-12883,17628,22212,-10024,14525,-32710,44.29
1240391,-8155,18488,18308,-16300,10873,-27626,44.06
1240411,-2411,12216,12312,-14062,7847,-17709,44.34
1240431,2797,6196,9812,-4008,7736,-12781,44.29
1240451,6393,5300,8372,7890,11830,-12614,44.48
1240471,8453,7092,5964,13365,13180,-9616,44.48
1240491,9717,6888,1868,15168,13667,-12932,44.29
1240511,12525,10372,1264,11899,15447,-17995,44.29
1240531,13341,9636,2540,5387,12966,-11039,44.48
1240551,11629,9372,2856,5145,10706,3656,44.34
1240571,17361,11748,-484,-7572,2346,-6915,44.15
1240591,13573,3404,800,-1839,210,6927,44.48
1240611,15985,9568,-100,-3661,-4272,9815,44.29
1240631,15689,8060,708,-5741,-6445,10063,44.29
1240651,14129,9388,2940,-10592,-7034,8335,44.58
1240671,10973,11016,5684,-13993,-9959,9788,44.48
1240691,6961,14484,11776,-16296,-12802,14255,44.29
1240711,601,18780,21592,-23943,-14556,15845,44.39
1240731,-10343,19548,22639,-31652,-15093,13808,44.48
1240751,-15719,12948,16188,-31652,-15410,10506,44.29
1240771,-11343,6080,11148,-20985,-17426,8235,44.39
1240791,-9511,928,7316,-3316,-17022,7579,44.29
1240811,-5611,1288,6044,9487,-15400,8211,44.34
1240831,-2231,3220,5140,13846,-12525,7935,44.39
1240851,937,2744,3168,13407,-10315,8373,44.48
1240871,3781,1780,716,10582,-8538,9142,44.29
1240891,5541,-568,-2588,8164,-7069,10409,44.39
1240911,7677,-2844,-5332,8619,-4534,9731,44.20
1240931,8489,-4352,-8680,11358,-2586,10259,44.34
1240951,9197,-5236,-9860,14542,-2433,10442,44.20
1240971,8641,-4828,-9512,17584,-1747,8069,44.53
1240991,7709,-3564,-8252,18644,-1828,5457,44.34
1241011,6977,-1416,-6324,14757,-2152,1906,44.39
1241031,6389,-2056,-4904,8079,-2637,-3098,44.20
1241051,5949,-1424,-3640,2307,-2129,-6960,44.20
1241071,4553,664,-680,-1356,-571,-9405,44.39
1241091,4069,640,2164,-4773,2843,-13148,44.34
1241111,577,3880,6948,-6604,8364,-18788,44.20
1241131,-3211,6396,13976,-5959,12394,-23885,44.20
1241151,-5067,5820,19828,-1825,16206,-26338,44.06
1241171,-5883,10008,20468,1239,16760,-23990,44.48
1241191,-3691,11508,15192,1510,13616,-19614,44.39
1241211,1737,10156,12048,4126,12364,-16375,44.15
1241231,4481,8672,9932,6995,13073,-15762,44.48
1241251,7973,7236,5528,11268,13063,-12478,44.48
1241271,10925,5364,1072,14037,13921,-14571,44.34
1241291,13309,6932,-812,16201,17449,-15478,44.15
1241311,11661,9036,700,14769,18485,-10860,44.01
1241331,11541,9872,1040,10169,16435,-6161,44.34
1241351,12529,10176,880,10201,13360,3936,44.15
1241371,13241,14784,-2804,-5235,3893,-5673,44.29
1241391,11845,4816,-2024,1588,301,7006,44.15
1241411,14701,7688,-1956,3448,-2026,10339,44.48
1241431,15125,9676,-1084,801,-187,11654,44.29
1241451,12853,9760,-604,-383,-59,12996,44.06
1241471,11105,16012,5976,-1844,-592,13856,44.34
1241491,4317,25516,14824,-10011,-3374,13884,44.15
1241511,-4895,26460,17336,-24242,-7446,14395,44.39
1241531,-11323,21292,16924,-31652,-11214,14040,44.29
1241551,-10927,17192,15184,-30594,-13949,13931,44.29
1241571,-9067,13064,12572,-26217,-14891,13468,44.34
1241591,-9963,8540,7508,-19680,-13907,10607,44.20
1241611,-6255,4440,3284,-11481,-12219,7213,44.29
1241631,-3143,2408,-40,-4285,-10555,5555,44.20
1241651,853,672,-2772,1137,-9869,5063,44.29
1241671,4017,-484,-4864,4655,-9620,5919,44.48
1241691,5913,-1488,-6816,6916,-9184,6408,44.20
1241711,7225,-2484,-7824,7406,-7512,6310,44.29
1241731,7933,-3332,-8588,7581,-6851,6488,44.53
1241751,8417,-4048,-8360,8759,-6072,5907,44.15
1241771,7197,-3268,-7088,10417,-5460,5194,44.15
1241791,5873,-2092,-4960,9305,-5292,2984,44.01
1241811,4621,-1808,-4072,4716,-5242,-239,44.29
1241831,4465,-3068,-2736,702,-3177,-4111,44.20
1241851,2029,696,2488,241,1695,-10173,44.29
1241871,-1843,3592,5172,-67,6539,-16843,44.15
1241891,-1043,3072,8152,-276,10080,-21377,44.53
1241911,-1163,4348,12216,5436,14659,-21741,44.34
1241931,-3143,14200,18280,8334,15566,-19480,44.29
1241951,-1027,12784,16680,1783,14007,-17007,44.29
1241971,3073,6436,10544,3134,13462,-13864,44.29
1241991,6345,5692,7484,9625,13039,-10541,44.29
1242011,10517,4512,4960,14310,13403,-7855,44.34
1242031,11709,3776,3348,17450,12830,-7922,44.48
1242051,10437,6068,4648,19714,13903,-9667,44.06
1242071,13861,8492,3968,11998,13150,-8864,44.29
1242091,13245,9048,2384,3651,9744,-4581,44.34
1242111,14333,8264,1024,-688,5728,-3380,44.34
1242131,13997,7832,1048,-4456,2847,-424,44.20
1242151,13433,4944,108,-8209,249,1874,44.34
1242171,17109,6808,-2568,-3340,-2684,6872,44.29
1242191,14189,3932,-688,2848,-6224,13405,44.29
1242211,15789,10760,2644,1610,-5449,14074,44.34
1242231,14629,17688,9620,-4747,-4989,14602,44.01
1242251,9005,22884,16336,-13659,-4078,14566,44.29
1242271,-2487,31476,22639,-25347,-3251,12129,44.34
1242291,-10955,27168,22639,-31652,-5607,7764,44.29
1242311,-14947,20296,17872,-31652,-9332,9799,44.34
1242331,-12767,8624,9872,-29151,-11062,9766,44.53
1242351,-8935,1896,3204,-12568,-10821,6440,44.29
1242371,-3623,396,96,1822,-9851,4874,44.20
1242391,-159,1016,-1328,9772,-9215,5613,44.39
1242411,2489,880,-2684,12315,-8611,6133,44.53
1242431,4849,-168,-3604,12659,-9002,6137,44.29
1242451,7009,-600,-4024,9230,-7945,6272,44.15
1242471,7577,-2804,-4904,5603,-7858,6969,44.34
1242491,8121,-3760,-6176,4502,-7592,6577,44.29
1242511,8505,-3956,-7324,5331,-8125,5695,44.29
1242531,8941,-3840,-7464,5554,-8517,4348,44.48
1242551,8405,-2904,-6536,3720,-8891,2587,44.06
1242571,7633,-3240,-6252,975,-8827,-516,44.39
1242591,8457,-4072,-5768,-337,-7113,-4034,44.15
1242611,6373,-1316,-3168,-934,-824,-8425,44.34
1242631,1517,448,-184,-650,5845,-14734,44.29
1242651,-51,3764,6152,1328,11752,-22019,44.39
1242671,-3591,5920,15740,4419,19371,-26723,44.15
1242691,-6635,8748,19580,5260,21131,-27724,44.06
1242711,-4039,11096,17344,1629,17938,-21269,44.48
1242731,785,8520,12940,2720,16029,-13966,44.20
1242751,3565,7924,11928,8878,16886,-11453,44.48
1242771,4345,7884,13100,9215,16993,-10476,44.48
1242791,7829,6536,11792,6373,17371,-7905,44.15
1242811,9781,5348,6888,5403,14589,-8728,44.20
1242831,13581,2672,2652,7517,14291,-6970,44.34
1242851,13297,4988,2532,8919,13258,-4261,43.97
1242871,15373,5788,3436,6304,11128,332,44.34
1242891,15601,5824,2724,2386,6764,-1503,44.29
1242911,14333,4892,3592,-3218,4091,4987,44.20
1242931,18705,3440,-2700,-2964,-1051,3823,44.15
1242951,13725,2348,1176,1475,-4948,13733,44.29
1242971,14797,7288,4428,2898,-5212,13204,44.39
1242991,13773,15520,11984,-2988,-4137,13239,44.29
1243011,9177,24792,20560,-15719,-3378,12697,44.29
1243031,-2579,25932,22639,-30302,-3486,10512,44.48
1243051,-13955,21620,22639,-31652,-6308,8054,44.34
1243071,-14475,10572,13292,-31652,-11106,4853,44.29
1243091,-9399,2544,6688,-17269,-15187,6611,44.29
1243111,-6507,376,2624,1480,-16589,6313,44.01
1243131,-2495,1700,2168,11536,-15537,5147,44.48
1243151,-435,3264,924,14492,-13902,3182,44.01
1243171,2589,3352,-748,14415,-12140,2223,44.48
1243191,5165,1600,-2956,12502,-10979,2006,44.39
1243211,7625,-260,-4376,9305,-9495,1882,44.20
1243231,9065,-2116,-5788,5767,-7461,2742,44.29
1243251,9569,-4432,-7472,5174,-6306,3345,44.06
1243271,9817,-4964,-8432,7370,-5665,3165,44.20
1243291,9473,-3912,-8808,9224,-5529,1970,44.34
1243311,9197,-3048,-8844,8792,-5384,11,44.20
1243331,8661,-2156,-7776,6553,-4998,-3315,44.20
1243351,7501,-2168,-5780,2917,-3534,-6928,44.15
1243371,6249,-3620,-2932,-435,697,-10251,44.01
1243391,2201,-160,364,-960,7216,-16158,44.34
1243411,-2795,7500,6780,-871,11526,-22870,44.20
1243431,-6911,10512,15036,-3437,15626,-28308,44.20
1243451,-8611,8696,18424,-3167,16533,-28835,44.29
1243471,-5963,9664,18400,296,14378,-22822,44.29
1243491,-1291,10592,15168,5790,13636,-16125,44.15
1243511,2733,10884,13192,9188,14195,-13972,44.29
1243531,5657,10360,12428,10921,14747,-10818,44.20
1243551,7613,10024,10000,7708,13868,-8706,44.29
1243571,10809,7104,5668,7938,13143,-7470,44.34
1243591,13433,5212,2368,10109,13578,-5668,44.39
1243611,15433,5776,160,9014,14540,-3408,44.01
1243631,16373,5744,536,6001,13805,-315,44.34
1243651,15497,6180,1652,4080,11655,5573,44.48
1243671,9297,11180,5532,-15695,2043,14202,44.53
1243691,16673,1556,-600,345,-583,-1704,44.29
1243711,15805,4252,-1560,1396,-2550,11462,44.20
1243731,15073,6196,56,3371,-3872,15859,44.15
1243751,14225,9880,4168,675,-2762,15945,44.29
1243771,11109,16368,12420,-5863,-947,15294,44.20
1243791,1945,27096,22639,-23199,1292,11118,44.29
1243811,-16595,31720,22639,-31652,-3432,11404,44.34
1243831,-20843,17500,17888,-31652,-10134,7575,44.29
1243851,-15575,5636,9760,-31652,-14878,5256,44.29
1243871,-12735,-396,2268,-12010,-16535,3273,44.15
1243891,-6527,932,228,7553,-17068,3723,44.29
1243911,-2431,2132,-1008,17301,-16152,3260,44.29
1243931,1777,2448,-2164,21583,-14514,3798,44.15
1243951,4913,1384,-2732,23383,-12597,5198,44.06
1243971,8033,744,-3436,23141,-10311,6425,44.29
1243991,10013,240,-4056,16989,-5359,7112,44.06
1244011,9785,-544,-5764,10939,-2670,8306,44.20
1244031,9953,-1760,-7480,7129,-1441,7536,44.06
1244051,10285,-2764,-9272,6397,-1429,6953,44.15
1244071,10205,-3708,-10296,6438,-1540,5772,44.20
1244091,9877,-2260,-9836,5856,-978,3429,44.29
1244111,9249,-2340,-9132,3657,-1187,-363,44.34
1244131,9761,-3956,-8344,1471,288,-4678,44.06
1244151,7921,-2760,-4924,-565,4047,-8948,44.15
1244171,4713,472,-20,-1449,8328,-14499,44.01
1244191,-1787,4104,8468,-3625,14100,-22148,43.97
1244211,-11139,13200,15296,-8547,18036,-28692,44.34
1244231,-16655,14992,21300,-14087,15513,-29830,44.06
1244251,-11519,10596,18748,-8854,12439,-26068,44.29
1244271,-6583,8964,16264,4250,11211,-19611,44.01
1244291,-3471,9780,14888,11166,9742,-13743,43.97
1244311,1925,10432,13632,11912,9242,-11613,44.48
1244331,6637,10372,12108,9576,10678,-8904,44.29
1244351,9985,9140,7836,3947,10924,-8597,44.29
1244371,11329,3928,2708,8690,10306,-6314,44.20
1244391,14217,4520,848,13018,13536,-5180,44.34
1244411,14489,7656,1396,10115,13076,-828,44.34
1244431,15045,7732,372,4130,9387,3882,44.20
1244451,13213,9800,4228,-12278,3844,10107,44.29
1244471,16433,1576,-3072,3627,-2602,2883,44.29
1244491,16701,3988,-2620,6789,-5158,10940,44.29
1244511,14929,4648,-1644,9634,-7814,15077,44.34
1244531,15229,8240,992,8337,-6784,14431,44.34
1244551,12365,17756,9084,3512,-5040,15074,44.29
1244571,4681,29208,21992,-8166,-4332,15000,44.01
1244591,-9559,32107,22639,-24137,-5683,12951,44.20
1244611,-18459,22096,18988,-31567,-9974,10290,44.34
1244631,-15551,13468,11868,-23177,-14424,7995,44.15
1244651,-10371,8968,6828,-10800,-16151,7644,43.87
1244671,-7675,5656,2784,483,-16040,7640,44.15
1244691,-3799,4596,400,6753,-14320,6200,44.15
1244711,81,2348,-3340,7121,-12230,5448,44.29
1244731,3313,-1476,-6932,8335,-10387,5244,44.29
1244751,6709,-3680,-8948,10619,-7307,5339,44.29
1244771,9133,-4316,-9120,11173,-4281,5250,44.29
1244791,9809,-3268,-9156,8999,-1774,4921,44.39
1244811,10201,-3248,-9980,6269,-1240,3760,44.15
1244831,11061,-4224,-10864,5386,-1082,2092,44.01
1244851,10561,-4888,-11584,5573,-933,438,44.29
1244871,10057,-4600,-10684,5352,-779,-2265,44.01
1244891,10001,-4800,-8792,4744,346,-5804,44.20
1244911,8573,-4676,-5836,5473,3571,-10212,44.29
1244931,5033,-1796,88,6317,8782,-16603,44.06
1244951,-1411,10152,6896,3522,15114,-23373,44.29
1244971,-12191,20668,13984,-5940,17759,-31022,44.06
1244991,-14471,17416,16768,-13737,14916,32457,44.15
1245011,-9111,12584,17788,-5387,15168,-30414,44.29
1245031,-8643,15672,19516,5410,14048,-22726,44.06
1245051,-2935,15672,18644,7854,12784,-15766,44.29
1245071,1005,14292,15596,8947,13406,-10010,44.48
1245091,5345,12200,11748,5946,13259,-7206,44.15
1245111,9265,9336,6808,6571,12682,-2684,44.34
1245131,10661,6320,2048,6603,11398,-6683,44.20
1245151,13993,7456,1384,7722,10793,-5072,44.34
1245171,12129,7440,6760,4195,10001,8157,44.34
1245191,16157,5716,-2496,8820,1502,-247,44.34
1245211,16633,4708,-2980,10196,-3645,14404,44.48
1245231,18197,5912,-5240,11542,-5585,19561,44.01
1245251,16801,5660,-4216,12822,-6130,21281,44.29
1245271,14577,10548,-804,9572,-5100,19863,44.20
1245291,12021,17256,4724,-62,-4551,19195,44.20
1245311,5693,27360,12948,-13880,-4526,20423,44.15
1245331,-5047,32107,16092,-27790,-6319,20462,43.97
1245351,-13735,26776,13560,-31652,-9615,14656,44.01
1245371,-11831,19456,9664,-27766,-12679,12182,44.29
1245391,-11955,12564,5708,-16384,-13942,11126,44.53
1245411,-7871,7548,144,-3090,-14263,9108,44.20
1245431,-475,5304,-2920,7210,-12555,8219,44.29
1245451,2549,3260,-3952,13652,-9537,7020,44.20
1245471,5825,2428,-3728,15797,-5763,6192,44.29
1245491,8241,1744,-4304,12812,-1847,3661,44.48
1245511,8833,1396,-6080,12030,-289,3163,44.34
1245531,10221,-812,-7904,10800,1142,2135,44.20
1245551,10449,-1868,-9028,8326,3426,925,44.29
1245571,9425,-1712,-9416,6913,4106,-836,44.29
1245591,8745,-2324,-8984,4340,3617,-1983,44.06
1245611,8849,-2360,-7920,1347,3234,-3479,44.20
1245631,8937,-2824,-6664,-688,2646,-4618,44.06
1245651,7965,-1832,-3908,-2147,4110,-7439,44.06
1245671,5913,1028,-188,-5867,7890,-12746,44.20
1245691,329,9960,7892,-11146,14186,-19627,44.29
1245711,-11043,21476,16008,-15444,18406,-26831,44.34
1245731,-15331,16744,18796,-19852,16319,32714,44.20
1245751,-11323,12584,18488,-13566,13220,-26885,44.34
1245771,-5559,10436,13816,3020,11070,-15476,44.15
1245791,-151,11072,12316,14067,9876,-10078,44.29
1245811,3837,12344,11528,16416,9932,-8319,44.29
1245831,7497,11744,9272,12921,9611,-6899,44.48
1245851,9365,9908,3976,8376,9484,-8548,44.15
1245871,13361,8160,160,7184,10886,-9904,44.39
1245891,14133,6932,-3224,12808,10635,3807,44.34
1245911,13677,11880,-1104,-1577,3555,-5348,44.06
1245931,15045,2872,-1232,11594,2577,4517,44.34
1245951,16389,7036,-1984,6069,327,9511,44.06
1245971,17025,7828,-2608,-811,-1759,11213,44.29
1245991,16425,5460,-4296,-4420,-1171,10993,44.29
1246011,14677,6052,-3732,-3758,-1691,11167,43.97
1246031,12961,9660,-420,-2132,-3229,13266,43.97
1246051,9449,15876,6192,-3252,-3858,15020,44.29
1246071,2813,23644,15496,-10261,-4450,15453,44.29
1246091,-10827,29932,21048,-22813,-6518,14790,44.15
1246111,-18795,21564,17736,-28122,-9968,12921,44.29
1246131,-17763,16712,12908,-21463,-12748,11707,44.15
1246151,-14827,9252,5084,-9503,-14317,10504,44.20
1246171,-8343,5816,640,3443,-13675,7329,44.34
1246191,-4203,5164,-520,10854,-12285,5742,44.15
1246211,-411,3584,-1568,12091,-10607,3136,44.39
1246231,4781,2868,-3052,10208,-8073,2291,44.48
1246251,7653,-468,-4732,9486,-5441,3346,44.15
1246271,9885,-1052,-5612,7894,-1257,2564,44.01
1246291,10569,-1412,-7152,4969,950,1619,44.20
1246311,11565,-2376,-9108,3098,2268,714,44.15
1246331,11705,-3204,-10088,2616,2952,-575,44.06
1246351,10349,-2864,-9568,3004,3326,-1917,44.20
1246371,9185,-2976,-9200,2496,2761,-3194,44.15
1246391,8669,-3148,-8220,1599,2340,-5645,44.29
1246411,7009,-3160,-6376,1040,2615,-9117,44.20
1246431,4497,-76,-720,-768,3928,-13393,44.15
1246451,-643,9180,9220,-5069,7549,-18562,44.39
1246471,-9151,19656,17656,-11607,11484,-24552,44.29
1246491,-13135,17836,20608,-18041,11596,-28607,44.29
1246511,-11175,14444,21412,-14318,9000,-25263,44.29
1246531,-5939,9828,15828,-389,6423,-16048,44.15
1246551,-663,10712,13740,11135,5539,-9912,43.82
1246571,3921,10092,11300,14315,5566,-7285,44.06
1246591,6561,10308,10732,12666,6068,-4943,44.29
1246611,9265,11488,9112,4851,5995,-9127,44.53
