mac_timestamp,esp32_ms,ax,ay,az,gx,gy,gz
1778213962.8062303,254456,-3.96,13.72,3.44,-68.35,52.98,185.63
1778213963.0462039,254658,-11.14,12.08,-0.63,113.97,-101.89,250.13
1778213963.2266936,254860,-12.21,-0.65,2.12,-62.71,5.23,-145.58
1778213963.4673395,255062,-1.61,6.90,4.83,18.26,-17.20,-10.42
1778213963.6462247,255264,-0.98,5.05,6.86,-10.89,3.27,-21.53
1778213963.825925,255466,-2.12,6.75,5.25,19.51,27.47,-43.53
1778213964.0662816,255668,-17.47,15.75,7.50,-124.34,125.99,-250.14
1778213964.2459092,255870,-3.02,7.58,5.75,92.72,-4.71,250.13
1778213964.4263413,256072,-19.62,-10.79,10.76,73.44,-244.33,93.69
1778213964.6658893,256274,-3.20,9.44,6.67,25.40,13.40,-15.91
1778213964.8484392,256476,-2.55,7.72,4.44,13.92,7.89,-19.65
1778213965.0865428,256678,-2.67,7.33,4.60,19.90,4.56,-24.40
1778213965.266045,256880,-4.35,10.30,0.17,-35.15,178.31,-250.14
1778213965.5073597,257082,-1.08,4.46,-1.53,-100.68,-94.13,163.73
1778213965.6869378,257284,-11.02,12.66,2.00,77.99,-22.65,250.13
1778213965.8659165,257486,-3.09,16.59,-4.96,-250.14,81.15,-134.80
1778213966.0453691,257688,-2.12,7.23,4.70,0.78,9.02,-10.10
1778213966.2871947,257890,-2.63,6.62,5.31,-1.36,1.89,-27.76
1778213966.4664373,258092,-3.53,6.48,5.30,10.20,114.08,-154.12
1778213966.645735,258294,2.63,1.76,3.19,16.36,72.49,80.66
1778213966.9461102,258496,-7.23,10.51,4.40,86.34,-233.89,244.01
1778213967.06814,258698,-11.82,19.62,-17.12,-250.14,38.24,-231.82
1778213967.3665915,258900,-2.06,7.88,3.84,-11.18,10.24,-9.40
1778213967.4859786,259102,-2.18,6.80,5.53,3.92,3.82,-14.94
1778213967.6662962,259304,-2.90,8.89,6.05,-0.32,78.15,-85.15
1778213967.9060428,259506,-9.29,19.62,14.75,-8.08,-40.22,-89.92
1778213968.0866237,259708,-6.35,9.41,3.99,147.47,-131.37,250.13
1778213968.2675304,259910,5.64,8.73,-0.87,-226.15,100.18,-204.11
1778213968.5665362,260112,-0.99,6.11,6.93,-24.65,-2.21,-13.73
1778213968.687356,260314,-2.19,6.95,4.97,-24.39,3.66,-18.20
1778213968.9256792,260516,-2.92,7.10,2.58,5.85,103.44,-94.66
1778213969.1058145,260718,-1.02,16.12,6.15,7.08,-26.45,65.68
1778213969.2862074,260920,-8.12,9.83,3.70,134.32,-132.10,250.13
1778213969.5256147,261122,3.41,19.62,-19.62,-250.14,105.14,-192.06
1778213969.7085805,261324,-1.83,7.84,3.91,-20.83,-2.98,-5.81
1778213969.94576,261526,-1.71,6.64,3.37,5.04,-4.21,-24.78
1778213970.1261888,261728,-2.94,9.39,1.69,-46.57,136.77,-142.25
1778213970.3060606,261930,-0.39,8.22,1.03,-60.92,-9.31,153.08
1778213970.4859686,262132,-9.46,12.24,6.93,225.69,-163.44,250.13
1778213970.7263396,262334,-6.91,7.48,-2.31,-250.14,128.55,-154.49
1778213970.9061763,262536,-1.71,7.73,4.18,-7.13,12.79,-10.58
1778213971.146507,262738,-2.08,7.02,5.64,-17.24,0.38,-19.99
1778213971.3255167,262940,-3.20,5.69,3.39,35.89,139.55,-165.34
1778213971.5064719,263142,-0.51,11.75,1.63,18.54,-158.97,146.87
1778213971.7472322,263344,-9.41,13.63,6.22,162.40,-166.27,250.13
1778213971.9861062,263546,-1.69,5.64,-0.13,-250.14,108.24,-161.01
1778213972.1055937,263748,-2.24,8.39,2.35,-5.40,13.56,-14.80
